date,clamt,rhum,wdsp,wddir,indm,ind,indt,indwd,sun,clht,temp,msl,indw,vis,vappr,ww,result,w,wetb,dewpt
28-sep-2010 16:00,7,100,5,180,2,0,0,2,0.0,3,14.0,1011.6,0,6000,16.0,28,0.3,64,14.0,14.0
28-sep-2010 17:00,7,100,10,330,2,0,0,2,0.0,22,12.0,1012.2,0,35000,14.0,2,0.0,11,12.0,12.0
28-sep-2010 18:00,6,99,8,330,2,0,0,2,0.0,250,12.4,1012.4,0,35000,14.2,1,0.0,64,12.3,12.2
28-sep-2010 19:00,7,99,6,320,2,3,0,2,0.0,250,12.0,1013.0,0,30000,13.8,2,0.0,11,11.9,11.8
28-sep-2010 20:00,7,98,5,310,2,3,0,2,0.0,180,11.6,1013.1,0,30000,13.3,2,0.0,11,11.4,11.2
28-sep-2010 21:00,3,96,5,300,2,3,0,2,0.0,999,10.8,1013.6,0,30000,12.4,2,0.0,11,10.5,10.2
28-sep-2010 22:00,3,95,7,300,2,3,0,2,0.0,999,9.8,1013.4,0,30000,11.5,2,0.0,11,9.4,9.0
28-sep-2010 23:00,1,97,5,300,2,3,0,2,0.0,999,9.3,1013.8,0,30000,11.4,2,0.0,11,9.1,8.9
29-sep-2010 00:00,1,96,5,300,2,3,0,2,0.0,999,9.1,1013.5,0,30000,11.1,2,0.0,11,8.8,8.4
29-sep-2010 01:00,2,96,5,300,2,3,0,2,0.0,999,8.9,1013.3,0,30000,10.9,2,0.1,11,8.6,8.3
29-sep-2010 02:00,7,89,5,300,2,3,0,2,0.0,170,9.4,1013.0,0,30000,10.5,2,0.0,11,8.6,7.8
29-sep-2010 03:00,8,86,5,280,2,3,0,2,0.0,160,9.9,1012.9,0,25000,10.4,2,0.0,11,8.8,7.7
29-sep-2010 04:00,7,88,4,280,2,3,0,2,0.0,180,9.6,1012.8,0,25000,10.5,2,0.0,11,8.7,7.7
29-sep-2010 05:00,5,92,4,280,2,3,0,2,0.0,180,9.7,1013.0,0,25000,11.1,2,0.0,11,9.1,8.4
29-sep-2010 06:00,1,94,4,300,2,3,0,2,0.0,999,8.7,1013.3,0,25000,10.6,2,0.0,11,8.3,7.9
29-sep-2010 07:00,1,96,5,300,2,3,0,2,0.2,999,8.7,1013.6,0,40000,10.8,2,0.0,11,8.4,8.1
29-sep-2010 08:00,1,95,5,290,2,3,0,2,1.0,999,10.3,1013.8,0,45000,11.9,2,0.0,11,9.9,9.4
29-sep-2010 09:00,1,92,4,270,2,3,0,2,1.0,999,12.2,1014.1,0,45000,13.0,2,0.1,11,11.5,10.8
29-sep-2010 10:00,1,83,4,260,2,0,0,2,1.0,999,13.9,1014.4,0,50000,13.2,2,0.0,11,12.4,11.1
29-sep-2010 11:00,2,78,5,240,2,0,0,2,1.0,999,14.8,1014.4,0,50000,13.2,2,0.0,11,12.8,11.0
29-sep-2010 12:00,4,70,7,240,2,0,0,2,0.9,200,14.9,1014.3,0,40000,11.9,2,0.0,11,12.1,9.5
29-sep-2010 13:00,7,72,9,220,2,0,0,2,0.0,20,12.9,1014.5,0,35000,10.8,80,0.1,82,10.5,8.1
29-sep-2010 14:00,5,74,7,210,2,0,0,2,0.2,60,13.9,1014.5,0,30000,11.8,25,0.1,82,11.6,9.5
29-sep-2010 15:00,7,90,8,230,2,0,0,2,0.0,50,11.4,1014.9,0,20000,12.1,80,0.3,82,10.6,9.8
29-sep-2010 16:00,3,82,6,240,2,0,0,2,1.0,999,13.6,1014.5,0,50000,12.7,25,0.5,81,12.0,10.5
29-sep-2010 17:00,3,81,5,240,2,0,0,2,1.0,999,13.6,1014.5,0,50000,12.6,2,0.0,11,11.9,10.4
29-sep-2010 18:00,2,89,5,210,2,0,0,2,0.2,999,11.4,1014.9,0,50000,12.0,1,0.0,81,10.5,9.7
29-sep-2010 19:00,1,96,5,230,2,3,0,2,0.0,999,9.7,1015.2,0,40000,11.5,2,0.0,11,9.4,9.1
29-sep-2010 20:00,1,100,4,220,2,3,0,2,0.0,999,8.8,1015.4,0,35000,11.3,2,0.0,11,8.8,8.7
29-sep-2010 21:00,1,100,5,240,2,3,0,2,0.0,999,8.4,1015.5,0,30000,11.0,2,0.0,11,8.4,8.3
29-sep-2010 22:00,1,100,6,250,2,3,0,2,0.0,999,9.4,1015.4,0,30000,11.8,2,0.0,11,9.4,9.3
29-sep-2010 23:00,1,100,4,240,2,3,0,2,0.0,999,8.2,1015.5,0,30000,10.9,2,0.0,11,8.2,8.1
30-sep-2010 00:00,1,100,3,210,2,3,0,2,0.0,999,7.9,1015.1,0,30000,10.6,2,0.0,11,7.9,7.8
30-sep-2010 01:00,2,100,3,210,2,3,0,2,0.0,999,7.1,1014.7,0,25000,10.1,2,0.0,11,7.1,7.1
30-sep-2010 02:00,7,100,2,180,2,3,0,2,0.0,170,7.2,1014.0,0,20000,10.2,2,0.0,11,7.2,7.2
30-sep-2010 03:00,7,100,4,170,2,0,0,2,0.0,18,8.8,1013.3,0,10000,11.3,80,0.1,81,8.8,8.8
30-sep-2010 04:00,7,100,6,210,2,0,0,2,0.0,60,9.1,1012.9,0,12000,11.6,80,0.2,82,9.1,9.1
30-sep-2010 05:00,7,100,4,180,2,2,0,2,0.0,50,9.3,1012.4,0,12000,11.7,58,0.0,86,9.3,9.3
30-sep-2010 06:00,8,100,4,180,2,0,0,2,0.0,10,9.7,1012.1,0,8000,12.0,58,0.4,65,9.7,9.7
30-sep-2010 07:00,7,100,7,170,2,0,0,2,0.0,10,10.0,1011.4,0,20000,12.3,21,0.3,62,10.0,10.0
30-sep-2010 08:00,7,100,5,150,2,0,0,2,0.0,60,10.9,1011.0,0,20000,13.0,2,0.0,11,10.9,10.9
30-sep-2010 09:00,6,99,5,170,2,0,0,2,0.1,60,12.2,1010.5,0,25000,14.0,1,0.0,62,12.1,12.0
30-sep-2010 10:00,7,94,6,170,2,0,0,2,0.0,40,13.1,1009.7,0,25000,14.2,2,0.0,11,12.6,12.2
30-sep-2010 11:00,7,96,8,190,2,0,0,2,0.1,12,12.8,1008.9,0,8000,14.2,60,0.3,62,12.5,12.3
30-sep-2010 12:00,7,98,9,190,2,0,0,2,0.0,15,12.8,1008.2,0,20000,14.4,60,0.7,62,12.6,12.5
30-sep-2010 13:00,7,95,9,200,2,2,0,2,0.1,40,13.1,1007.4,0,30000,14.4,21,0.0,62,12.7,12.3
30-sep-2010 14:00,6,92,10,200,2,0,0,2,0.4,29,13.5,1006.4,0,30000,14.2,21,0.2,62,12.8,12.2
30-sep-2010 15:00,7,86,11,190,2,0,0,2,0.0,60,13.7,1005.4,0,20000,13.5,3,0.0,62,12.5,11.5
30-sep-2010 16:00,7,94,10,190,2,0,0,2,0.0,11,13.3,1004.3,0,20000,14.4,2,0.0,11,12.8,12.3
30-sep-2010 17:00,8,98,7,170,2,2,0,2,0.0,8,13.2,1003.5,0,12000,14.8,60,0.0,62,13.0,12.8
30-sep-2010 18:00,7,99,9,180,2,0,0,2,0.0,30,12.5,1002.7,0,16000,14.3,21,0.2,62,12.4,12.3
30-sep-2010 19:00,7,100,9,180,2,0,0,2,0.0,5,12.4,1001.7,0,18000,14.4,2,0.0,11,12.4,12.4
30-sep-2010 20:00,7,100,8,180,2,0,0,2,0.0,4,12.3,1001.0,0,6000,14.3,60,1.1,62,12.3,12.3
30-sep-2010 21:00,7,100,8,170,2,2,0,2,0.0,7,12.4,999.8,0,20000,14.4,21,0.0,62,12.4,12.4
30-sep-2010 22:00,7,100,9,170,2,0,0,2,0.0,8,12.5,998.5,0,20000,14.5,2,0.0,11,12.5,12.5
30-sep-2010 23:00,7,100,13,150,2,0,0,2,0.0,3,13.0,996.6,0,5000,15.0,60,0.2,62,13.0,13.0
01-oct-2010 00:00,7,100,16,150,2,0,0,2,0.0,2,13.2,994.8,0,2500,15.2,60,0.8,62,13.2,13.2
01-oct-2010 01:00,7,100,15,140,2,0,0,2,0.0,3,13.7,993.1,0,2000,15.7,61,1.8,66,13.7,13.7
01-oct-2010 02:00,7,100,11,180,2,0,0,2,0.0,3,14.5,991.9,0,3000,16.5,61,0.4,66,14.5,14.5
01-oct-2010 03:00,7,100,14,220,2,0,0,2,0.0,7,13.7,991.6,0,7000,15.7,21,0.2,62,13.7,13.7
01-oct-2010 04:00,7,100,10,230,2,0,0,2,0.0,8,13.0,991.5,0,20000,15.0,2,0.0,11,13.0,13.0
01-oct-2010 05:00,7,100,9,230,2,0,0,2,0.0,8,12.7,991.5,0,20000,14.7,2,0.0,11,12.7,12.7
01-oct-2010 06:00,7,100,10,230,2,0,0,2,0.0,40,12.2,992.0,0,20000,14.2,2,0.0,62,12.2,12.2
01-oct-2010 07:00,3,100,10,230,2,0,0,2,0.0,999,11.3,992.2,0,20000,13.4,25,0.1,81,11.3,11.3
01-oct-2010 08:00,7,100,9,230,2,2,0,2,0.1,60,12.0,992.9,0,7000,14.0,80,0.0,81,12.0,12.0
01-oct-2010 09:00,5,95,9,230,2,2,0,2,0.4,60,13.1,993.4,0,40000,14.4,25,0.0,81,12.7,12.3
01-oct-2010 10:00,7,91,9,230,2,0,0,2,0.2,50,13.0,994.0,0,30000,13.6,2,0.0,11,12.2,11.5
01-oct-2010 11:00,3,76,13,250,2,0,0,2,1.0,999,14.0,994.4,0,30000,12.1,25,0.1,81,11.8,9.7
01-oct-2010 12:00,6,66,15,260,2,2,0,2,1.0,25,14.0,995.1,0,50000,10.6,25,0.0,81,10.9,7.7
01-oct-2010 13:00,4,59,16,270,2,0,0,2,1.0,999,14.4,995.5,0,40000,9.7,2,0.0,11,10.6,6.5
01-oct-2010 14:00,3,52,15,270,2,0,0,2,1.0,999,14.5,995.8,0,50000,8.5,2,0.0,11,9.9,4.7
01-oct-2010 15:00,3,51,15,260,2,0,0,2,1.0,999,14.6,996.2,0,50000,8.4,2,0.0,11,9.9,4.6
01-oct-2010 16:00,3,55,13,260,2,0,0,2,1.0,999,13.3,997.2,0,50000,8.4,2,0.0,11,9.2,4.4
01-oct-2010 17:00,2,63,10,240,2,0,0,2,0.9,999,12.7,997.9,0,50000,9.3,2,0.0,11,9.5,5.9
01-oct-2010 18:00,2,77,8,230,2,0,0,2,0.1,999,9.9,998.6,0,30000,9.4,2,0.0,11,8.1,5.9
01-oct-2010 19:00,1,84,6,220,2,0,0,2,0.0,999,8.8,999.0,0,30000,9.5,2,0.0,11,7.6,6.1
01-oct-2010 20:00,1,86,7,220,2,0,0,2,0.0,999,8.4,999.3,0,30000,9.5,2,0.0,11,7.4,6.2
01-oct-2010 21:00,1,94,4,200,2,3,0,2,0.0,999,8.4,999.9,0,25000,10.4,2,0.0,11,8.0,7.6
01-oct-2010 22:00,1,90,5,180,2,3,0,2,0.0,999,8.4,999.8,0,25000,9.9,2,0.0,11,7.7,6.8
01-oct-2010 23:00,4,90,5,210,2,3,0,2,0.0,220,8.9,999.5,0,25000,10.3,2,0.0,11,8.2,7.4
02-oct-2010 00:00,1,93,6,200,2,3,0,2,0.0,999,9.7,999.2,0,20000,11.2,2,0.0,11,9.2,8.6
02-oct-2010 01:00,3,95,9,210,2,2,0,2,0.0,999,10.7,998.8,0,20000,12.2,25,0.0,80,10.3,10.0
02-oct-2010 02:00,4,86,9,210,2,0,0,2,0.0,40,11.2,998.4,0,20000,11.5,2,0.0,11,10.1,9.0
02-oct-2010 03:00,3,88,10,210,2,2,0,2,0.0,999,10.1,998.3,0,20000,10.9,25,0.0,81,9.2,8.3
02-oct-2010 04:00,5,97,7,180,2,0,0,2,0.0,50,10.4,997.7,0,20000,12.3,25,0.3,81,10.2,9.9
02-oct-2010 05:00,4,95,8,190,2,0,0,2,0.0,50,11.0,997.3,0,20000,12.5,2,0.0,11,10.6,10.2
02-oct-2010 06:00,5,94,9,190,2,0,0,2,0.0,40,11.2,997.1,0,20000,12.5,3,0.0,81,10.7,10.3
02-oct-2010 07:00,7,97,11,200,2,0,0,2,0.0,16,10.7,997.3,0,20000,12.5,25,1.5,82,10.5,10.3
02-oct-2010 08:00,6,97,9,200,2,0,0,2,0.0,120,11.1,997.5,0,25000,12.9,25,0.1,82,10.9,10.7
02-oct-2010 09:00,7,96,8,170,2,0,0,2,0.0,14,11.6,997.2,0,20000,13.1,25,1.3,82,11.3,11.0
02-oct-2010 10:00,7,88,9,190,2,0,0,2,0.0,80,13.2,996.9,0,25000,13.4,2,0.0,11,12.2,11.3
02-oct-2010 11:00,8,82,13,190,2,0,0,2,0.0,80,13.6,996.4,0,25000,12.7,2,0.0,11,12.0,10.6
02-oct-2010 12:00,8,85,14,190,2,2,0,2,0.0,40,13.5,996.1,0,25000,13.2,25,0.0,82,12.2,11.0
02-oct-2010 13:00,8,82,14,190,2,0,0,2,0.0,110,13.8,995.7,0,28000,12.9,2,0.0,11,12.2,10.7
02-oct-2010 14:00,7,78,15,190,2,2,0,2,0.0,20,13.3,994.8,0,30000,12.0,25,0.0,82,11.4,9.5
02-oct-2010 15:00,7,78,14,210,2,0,0,2,0.1,80,13.8,994.3,0,30000,12.2,2,0.0,82,11.8,9.9
02-oct-2010 16:00,7,84,13,190,2,0,0,2,0.0,17,13.4,993.8,0,35000,12.9,2,0.0,11,12.0,10.7
02-oct-2010 17:00,4,77,10,210,2,0,0,2,0.2,999,12.7,993.4,0,35000,11.3,2,0.0,11,10.7,8.8
02-oct-2010 18:00,7,88,7,190,2,0,0,2,0.0,120,11.7,993.5,0,45000,12.1,3,0.0,81,10.7,9.7
02-oct-2010 19:00,7,96,5,200,2,0,0,2,0.0,60,10.1,993.2,0,40000,11.9,25,0.6,82,9.8,9.4
02-oct-2010 20:00,7,99,5,170,2,0,0,2,0.0,50,10.3,993.1,0,40000,12.4,2,0.0,11,10.2,10.0
02-oct-2010 21:00,7,99,5,160,2,2,0,2,0.0,90,10.6,992.7,0,40000,12.6,25,0.0,82,10.5,10.4
02-oct-2010 22:00,7,96,4,170,2,0,0,2,0.0,50,11.1,992.3,0,40000,12.7,2,0.0,11,10.8,10.6
02-oct-2010 23:00,7,92,6,210,2,2,0,2,0.0,50,10.3,992.0,0,40000,11.5,80,0.0,82,9.7,9.0
03-oct-2010 00:00,7,96,5,210,2,2,0,2,0.0,50,10.0,991.5,0,40000,11.8,25,0.0,82,9.7,9.3
03-oct-2010 01:00,7,96,5,210,2,0,0,2,0.0,50,10.4,991.3,0,40000,12.1,2,0.0,11,10.1,9.7
03-oct-2010 02:00,7,97,4,210,2,3,0,2,0.0,220,9.3,991.0,0,40000,11.4,2,0.0,11,9.1,8.9
03-oct-2010 03:00,4,100,3,240,2,3,0,2,0.0,999,9.2,990.6,0,40000,11.6,2,0.0,11,9.2,9.2
03-oct-2010 04:00,4,100,2,260,2,3,0,2,0.0,999,9.3,990.6,0,40000,11.7,2,0.0,11,9.3,9.3
03-oct-2010 05:00,3,95,3,300,2,3,0,2,0.0,999,9.0,990.4,0,40000,10.8,2,0.1,11,8.6,8.2
03-oct-2010 06:00,3,100,6,300,2,3,0,2,0.0,999,8.0,990.4,0,4500,10.7,40,0.0,11,8.0,7.9
03-oct-2010 07:00,2,100,5,300,2,3,0,2,0.2,999,8.0,991.1,0,600,10.7,41,0.0,40,8.0,8.0
03-oct-2010 08:00,1,100,2,260,2,3,0,2,1.0,999,8.7,991.6,0,35000,11.2,28,0.0,40,8.7,8.7
03-oct-2010 09:00,1,89,3,250,2,0,0,2,1.0,999,11.0,992.2,0,40000,11.6,11,0.0,40,10.1,9.3
03-oct-2010 10:00,1,86,5,220,2,0,0,2,1.0,999,12.6,992.7,0,35000,12.5,2,0.0,11,11.4,10.3
03-oct-2010 11:00,4,76,7,260,2,0,0,2,1.0,250,13.8,992.9,0,40000,12.1,2,0.0,11,11.7,9.7
03-oct-2010 12:00,6,73,8,240,2,0,0,2,1.0,22,14.4,993.1,0,40000,11.9,3,0.0,41,11.9,9.6
03-oct-2010 13:00,6,71,7,250,2,0,0,2,0.7,26,15.1,993.2,0,40000,12.2,2,0.0,11,12.4,10.0
03-oct-2010 14:00,6,69,8,240,2,0,0,2,0.4,28,15.2,993.4,0,30000,12.0,15,0.0,22,12.3,9.6
03-oct-2010 15:00,5,72,7,250,2,0,0,2,0.7,50,15.7,993.8,0,15000,12.8,15,0.0,22,13.0,10.7
03-oct-2010 16:00,4,86,8,330,2,0,0,2,0.5,999,12.9,994.4,0,12000,12.8,25,0.3,81,11.7,10.7
03-oct-2010 17:00,6,83,3,240,2,2,0,2,0.0,20,13.7,994.9,0,30000,13.0,80,0.0,81,12.2,10.9
03-oct-2010 18:00,5,81,5,300,2,0,0,2,0.0,40,13.0,995.8,0,25000,12.2,25,0.1,81,11.4,9.9
03-oct-2010 19:00,3,84,6,300,2,0,0,2,0.0,999,11.8,996.8,0,25000,11.6,2,0.0,11,10.5,9.3
03-oct-2010 20:00,1,87,6,300,2,3,0,2,0.0,999,11.1,997.6,0,25000,11.6,2,0.0,11,10.1,9.0
03-oct-2010 21:00,1,90,5,300,2,3,0,2,0.0,999,10.4,998.4,0,25000,11.3,2,0.0,11,9.6,8.8
03-oct-2010 22:00,1,91,4,300,2,3,0,2,0.0,999,9.6,998.8,0,25000,10.8,2,0.0,11,8.9,8.1
03-oct-2010 23:00,1,91,3,280,2,3,0,2,0.0,999,10.1,998.9,0,25000,11.2,2,0.0,11,9.4,8.6
04-oct-2010 00:00,1,91,4,280,2,3,0,2,0.0,999,9.5,999.2,0,25000,10.8,2,0.0,11,8.8,8.0
04-oct-2010 01:00,1,95,5,260,2,3,0,2,0.0,999,8.9,999.5,0,25000,10.8,2,0.0,11,8.5,8.0
04-oct-2010 02:00,1,96,5,250,2,3,0,2,0.0,999,8.4,999.3,0,25000,10.6,2,0.0,11,8.1,7.8
04-oct-2010 03:00,1,99,5,240,2,3,0,2,0.0,999,8.5,999.2,0,25000,10.9,2,0.0,11,8.4,8.3
04-oct-2010 04:00,1,100,4,220,2,3,0,2,0.0,999,7.3,999.3,0,22000,10.2,2,0.1,11,7.3,7.2
04-oct-2010 05:00,5,100,4,210,2,3,0,2,0.0,140,6.7,999.2,0,22000,9.8,2,0.0,11,6.7,6.7
04-oct-2010 06:00,5,100,4,210,2,3,0,2,0.0,140,7.1,999.0,0,20000,10.1,2,0.0,11,7.1,7.1
04-oct-2010 07:00,1,100,4,180,2,3,0,2,0.1,999,7.2,998.8,0,25000,10.2,2,0.0,11,7.2,7.1
04-oct-2010 08:00,5,95,5,190,2,3,0,2,0.5,90,10.1,998.4,0,25000,11.7,2,0.1,11,9.7,9.3
04-oct-2010 09:00,6,87,8,180,2,0,0,2,0.5,50,12.4,997.3,0,28000,12.5,2,0.0,11,11.3,10.2
04-oct-2010 10:00,7,88,14,190,2,0,0,2,0.0,22,12.9,996.2,0,20000,13.1,2,0.0,11,11.9,10.9
04-oct-2010 11:00,7,87,16,190,2,2,0,2,0.0,16,13.0,995.2,0,18000,13.0,21,0.0,62,11.9,10.9
04-oct-2010 12:00,8,100,18,190,2,0,0,2,0.0,3,12.0,994.0,0,4000,14.0,58,0.2,65,12.0,12.0
04-oct-2010 13:00,8,100,17,180,2,0,0,2,0.0,1,12.4,992.2,0,1600,14.4,58,0.9,65,12.4,12.4
04-oct-2010 14:00,8,100,21,190,2,0,0,2,0.0,2,13.1,990.8,0,2500,15.1,58,0.9,65,13.1,13.1
04-oct-2010 15:00,8,100,21,200,2,0,0,2,0.0,2,14.0,989.8,0,1800,16.0,58,0.2,65,14.0,14.0
04-oct-2010 16:00,7,94,16,230,2,0,0,2,0.1,41,13.7,990.2,0,40000,14.8,21,1.0,65,13.2,12.8
04-oct-2010 17:00,4,94,11,220,2,0,0,2,0.3,250,13.8,990.2,0,20000,14.9,2,0.0,11,13.3,12.8
04-oct-2010 18:00,4,98,11,220,2,0,0,2,0.0,49,12.9,990.5,0,18000,14.5,2,0.0,65,12.7,12.6
04-oct-2010 19:00,4,99,11,220,2,3,0,2,0.0,240,12.3,990.9,0,18000,14.1,2,0.0,11,12.2,12.1
04-oct-2010 20:00,6,96,11,230,2,0,0,2,0.0,240,11.2,991.1,0,18000,12.8,2,0.0,11,10.9,10.7
04-oct-2010 21:00,7,96,10,220,2,0,0,2,0.0,21,11.3,991.6,0,20000,12.9,80,0.4,82,11.0,10.7
04-oct-2010 22:00,7,96,11,220,2,2,0,2,0.0,240,10.4,991.7,0,20000,12.1,25,0.0,82,10.1,9.7
04-oct-2010 23:00,7,94,10,220,2,0,0,2,0.0,70,11.2,991.5,0,20000,12.5,2,0.0,11,10.7,10.3
05-oct-2010 00:00,7,94,10,210,2,0,0,2,0.0,240,11.0,991.5,0,20000,12.3,2,0.0,82,10.5,10.1
05-oct-2010 01:00,7,90,11,220,2,0,0,2,0.0,240,11.1,991.5,0,20000,11.9,2,0.0,11,10.3,9.6
05-oct-2010 02:00,7,95,11,230,2,0,0,2,0.0,90,9.7,992.0,0,30000,11.4,25,1.9,82,9.3,8.9
05-oct-2010 03:00,4,93,10,230,2,3,0,2,0.0,999,9.6,992.0,0,30000,11.2,1,0.0,81,9.1,8.6
05-oct-2010 04:00,7,91,11,220,2,0,0,2,0.0,50,9.9,991.9,0,30000,11.1,25,0.1,81,9.2,8.5
05-oct-2010 05:00,5,89,11,230,2,3,0,2,0.0,200,8.8,992.5,0,30000,10.1,2,0.0,11,8.0,7.2
05-oct-2010 06:00,7,92,9,210,2,3,0,2,0.0,100,9.4,992.7,0,30000,10.8,3,0.0,81,8.8,8.1
05-oct-2010 07:00,1,93,8,210,2,2,0,2,0.0,999,8.8,993.2,0,35000,10.5,25,0.0,81,8.3,7.8
05-oct-2010 08:00,2,95,7,210,2,0,0,2,0.5,999,9.2,993.6,0,35000,11.0,2,0.0,11,8.8,8.3
05-oct-2010 09:00,1,85,8,210,2,0,0,2,1.0,999,11.7,993.6,0,30000,11.7,1,0.0,81,10.5,9.4
05-oct-2010 10:00,1,74,14,220,2,0,0,2,1.0,999,12.9,993.7,0,30000,10.9,2,0.0,11,10.6,8.2
05-oct-2010 11:00,1,63,17,220,2,0,0,2,1.0,999,13.4,993.8,0,40000,9.7,2,0.0,11,10.1,6.5
05-oct-2010 12:00,1,66,19,220,2,0,0,2,1.0,999,13.8,994.1,0,50000,10.4,2,0.0,81,10.7,7.6
05-oct-2010 13:00,7,72,19,220,2,0,0,2,1.0,22,13.2,993.8,0,40000,10.9,2,0.0,11,10.7,8.1
05-oct-2010 14:00,4,66,19,210,2,0,0,2,0.8,22,14.3,994.2,0,35000,10.8,2,0.0,11,11.2,8.1
05-oct-2010 15:00,7,69,19,210,2,0,0,2,0.5,23,13.8,994.3,0,30000,10.9,2,0.0,11,11.0,8.1
05-oct-2010 16:00,6,69,17,210,2,0,0,2,0.0,24,13.0,994.3,0,25000,10.4,2,0.0,11,10.3,7.5
05-oct-2010 17:00,7,84,12,210,2,0,0,2,0.0,24,10.0,995.0,0,35000,10.4,25,2.3,82,8.8,7.4
05-oct-2010 18:00,6,90,6,210,2,2,0,2,0.0,24,8.7,995.4,0,35000,10.2,25,0.0,81,8.0,7.2
05-oct-2010 19:00,6,87,6,220,2,2,0,2,0.0,90,9.6,995.7,0,30000,10.4,25,0.0,82,8.6,7.4
05-oct-2010 20:00,3,90,6,230,2,3,0,2,0.0,999,7.1,996.1,0,30000,9.0,2,0.0,11,6.4,5.6
05-oct-2010 21:00,6,93,4,210,2,3,0,2,0.0,120,7.3,996.2,0,30000,9.5,3,0.0,81,6.8,6.1
05-oct-2010 22:00,3,94,4,210,2,3,0,2,0.0,999,6.9,996.3,0,30000,9.4,2,0.0,11,6.5,6.0
05-oct-2010 23:00,3,97,4,210,2,0,0,2,0.0,999,6.7,996.4,0,30000,9.5,25,0.1,81,6.5,6.3
06-oct-2010 00:00,1,98,4,210,2,3,0,2,0.0,999,6.1,996.3,0,30000,9.3,1,0.0,81,6.0,5.9
06-oct-2010 01:00,1,100,4,210,2,3,0,2,0.0,999,5.9,996.4,0,30000,9.3,2,0.1,11,5.9,5.8
06-oct-2010 02:00,1,97,3,210,2,3,0,2,0.0,999,5.8,996.6,0,30000,8.9,2,0.0,11,5.6,5.3
06-oct-2010 03:00,1,97,3,210,2,3,0,2,0.0,999,5.3,996.5,0,30000,8.6,2,0.0,11,5.1,4.8
06-oct-2010 04:00,1,94,5,210,2,3,0,2,0.0,999,6.7,996.4,0,30000,9.2,2,0.0,11,6.3,5.7
06-oct-2010 05:00,4,93,6,210,2,2,0,2,0.0,17,7.8,996.7,0,30000,9.8,80,0.0,81,7.3,6.7
06-oct-2010 06:00,7,94,9,230,2,3,0,2,0.0,90,8.1,997.1,0,30000,10.2,3,0.0,81,7.7,7.3
06-oct-2010 07:00,7,94,7,210,2,3,0,2,0.1,80,8.4,997.9,0,35000,10.4,2,0.1,11,8.0,7.6
06-oct-2010 08:00,4,96,7,210,2,3,0,2,0.5,80,9.7,998.3,0,35000,11.5,2,0.0,11,9.4,9.1
06-oct-2010 09:00,1,91,7,240,2,0,0,2,1.0,999,11.3,999.4,0,35000,12.2,2,0.0,11,10.6,9.9
06-oct-2010 10:00,3,88,10,230,2,0,0,2,1.0,999,12.8,1000.1,0,35000,13.0,2,0.0,11,11.8,10.8
06-oct-2010 11:00,7,76,12,230,2,2,0,2,0.8,14,14.0,1000.7,0,20000,12.1,80,0.0,81,11.8,9.8
06-oct-2010 12:00,4,74,11,250,2,0,0,2,0.9,20,14.4,1001.6,0,40000,12.1,25,2.1,81,12.0,9.7
06-oct-2010 13:00,1,80,11,250,2,2,0,2,0.8,999,13.8,1002.2,0,40000,12.6,25,0.0,81,12.0,10.4
06-oct-2010 14:00,1,66,11,250,2,0,0,2,0.8,999,14.7,1003.1,0,40000,11.0,2,0.0,11,11.5,8.4
06-oct-2010 15:00,3,77,11,250,2,0,0,2,0.8,999,13.5,1003.9,0,40000,12.0,25,0.1,81,11.5,9.6
06-oct-2010 16:00,5,79,14,220,2,2,0,2,0.2,21,13.4,1004.6,0,40000,12.2,80,0.0,81,11.6,9.9
06-oct-2010 17:00,3,82,11,220,2,0,0,2,0.6,999,13.1,1005.3,0,40000,12.3,2,0.0,11,11.5,10.1
06-oct-2010 18:00,1,91,9,210,2,0,0,2,0.0,999,11.4,1006.4,0,35000,12.3,1,0.0,81,10.7,10.1
06-oct-2010 19:00,1,99,5,210,2,3,0,2,0.0,999,9.9,1007.5,0,30000,12.0,2,0.0,11,9.8,9.6
06-oct-2010 20:00,3,100,5,200,2,3,0,2,0.0,999,9.9,1008.1,0,30000,12.2,2,0.0,11,9.9,9.9
06-oct-2010 21:00,5,100,3,190,2,3,0,2,0.0,18,10.6,1008.6,0,30000,12.8,2,0.0,11,10.6,10.6
06-oct-2010 22:00,5,99,7,180,2,3,0,2,0.0,16,11.4,1008.6,0,30000,13.3,2,0.1,11,11.3,11.2
06-oct-2010 23:00,4,100,7,170,2,3,0,2,0.0,20,11.9,1008.9,0,30000,13.9,2,0.0,11,11.9,11.9
07-oct-2010 00:00,3,100,8,180,2,3,0,2,0.0,999,11.9,1008.9,0,25000,13.9,2,0.1,11,11.9,11.9
07-oct-2010 01:00,6,100,8,170,2,3,0,2,0.0,12,12.3,1009.1,0,25000,14.3,2,0.0,11,12.3,12.3
07-oct-2010 02:00,7,98,9,170,2,3,0,2,0.0,12,12.4,1009.3,0,25000,14.0,2,0.0,11,12.2,12.1
07-oct-2010 03:00,5,98,8,180,2,3,0,2,0.0,14,12.1,1009.4,0,25000,13.8,2,0.0,11,11.9,11.8
07-oct-2010 04:00,6,96,8,170,2,3,0,2,0.0,14,12.1,1009.5,0,25000,13.6,2,0.0,11,11.8,11.5
07-oct-2010 05:00,7,96,9,170,2,3,0,2,0.0,15,12.1,1009.2,0,25000,13.6,2,0.1,11,11.8,11.6
